round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neurons,last_activation,loss,optimizer
1,0.4096443509176882,0.88008803,0.1813840625845656,0.9959184,relu,10,0.0,1,5,5,55,sigmoid,sparse_categorical_crossentropy,adam
1,0.24100672659065628,0.9141914,0.31581456664615853,0.75102043,relu,10,0.0,1,5,5,55,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.33510226798546067,0.8690869,0.16756030665924393,0.9918367,relu,10,0.0,1,5,5,61,sigmoid,binary_crossentropy,adam
1,0.2683615709406019,0.8822882,0.2506559257637899,0.94693875,relu,10,0.0,1,5,5,61,sigmoid,binary_crossentropy,RMSprop
1,0.3671961241505212,0.8888889,0.22738296898528554,0.8897959,relu,10,0.0,1,5,5,61,sigmoid,sparse_categorical_crossentropy,adam
1,0.39747369635698554,0.88338834,0.4519641289905626,0.9632653,relu,10,0.0,1,5,5,61,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.31908668997329714,0.8910891,0.36247642307865374,0.9918367,relu,10,0.0,1,5,5,68,sigmoid,binary_crossentropy,adam
1,0.2840753530456436,0.9108911,0.24154774882659621,0.8612245,relu,10,0.0,1,5,5,68,sigmoid,binary_crossentropy,RMSprop
1,0.39259901223140714,0.8932893,0.3856887228178735,0.66938776,relu,10,0.0,1,5,5,68,sigmoid,sparse_categorical_crossentropy,adam
1,0.35560111372810516,0.88668865,0.11219483250942157,0.9959184,relu,10,0.0,1,5,5,68,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.26301901506329706,0.9130913,0.6164080745407513,0.5265306,relu,10,0.0,1,5,5,74,sigmoid,binary_crossentropy,adam
1,0.28418513949001484,0.8745875,0.17378216829835152,0.9918367,relu,10,0.0,1,5,5,74,sigmoid,binary_crossentropy,RMSprop
1,0.329285370306869,0.88448846,0.23717432672460792,0.8489796,relu,10,0.0,1,5,5,74,sigmoid,sparse_categorical_crossentropy,adam
1,0.2673114440393633,0.9207921,0.6248488351788071,0.6122449,relu,10,0.0,1,5,5,74,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.31876360525134273,0.89658964,0.13525771400293948,0.93061227,relu,10,0.0,1,5,5,80,sigmoid,binary_crossentropy,adam
1,0.28389630697359464,0.8888889,0.5040343513294142,0.9959184,relu,10,0.0,1,5,5,80,sigmoid,binary_crossentropy,RMSprop
1,0.3481522988204253,0.8789879,0.18922140993794184,0.955102,relu,10,0.0,1,5,5,80,sigmoid,sparse_categorical_crossentropy,adam
1,0.3378937513750903,0.8877888,0.1465273582801515,0.9959184,relu,10,0.0,1,5,5,80,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.35410858043628296,0.87678766,0.2760050105197089,0.9959184,relu,10,0.0,1,5,5,87,sigmoid,binary_crossentropy,adam
1,0.3000237862195316,0.90429044,0.4814665860363415,0.5346939,relu,10,0.0,1,5,5,87,sigmoid,binary_crossentropy,RMSprop
1,0.3367130608677995,0.8822882,0.1725446047375397,0.9959184,relu,10,0.0,1,5,5,87,sigmoid,sparse_categorical_crossentropy,adam
1,0.2930268954559423,0.8888889,0.11619433013784518,0.9959184,relu,10,0.0,1,5,5,87,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.25779646052261745,0.8822882,0.2686340570145724,0.844898,relu,10,0.0,1,5,5,93,sigmoid,binary_crossentropy,adam
1,0.2282220294721613,0.9141914,0.27440966794989546,0.8530612,relu,10,0.0,1,5,5,93,sigmoid,binary_crossentropy,RMSprop
1,0.33599466438189035,0.8855886,0.15332154655319458,0.9959184,relu,10,0.0,1,5,5,93,sigmoid,sparse_categorical_crossentropy,adam
1,0.2798738016309452,0.8888889,0.3575368117617101,0.8612245,relu,10,0.0,1,5,5,93,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.676671915256282,0.8888889,0.6509032906318197,0.9959184,relu,10,0.0,1,5,15,5,sigmoid,binary_crossentropy,adam
1,0.45730224198470154,0.8888889,0.10037034597932076,0.9959184,relu,10,0.0,1,5,15,5,sigmoid,binary_crossentropy,RMSprop
1,0.6768103983536018,0.8888889,0.6509866750970179,0.9959184,relu,10,0.0,1,5,15,5,sigmoid,sparse_categorical_crossentropy,adam
1,0.6738807843594399,0.8888889,0.6468636880115587,0.9959184,relu,10,0.0,1,5,15,5,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.458162997274509,0.8888889,0.16195277687238188,0.9959184,relu,10,0.0,1,5,15,11,sigmoid,binary_crossentropy,adam
1,0.397066075399895,0.8888889,0.13329947253271024,0.9959184,relu,10,0.0,1,5,15,11,sigmoid,binary_crossentropy,RMSprop
1,0.5911777635546538,0.8789879,0.26079829554168543,0.9959184,relu,10,0.0,1,5,15,11,sigmoid,sparse_categorical_crossentropy,adam
1,0.42085462248790906,0.88008803,0.15964744840653575,0.9959184,relu,10,0.0,1,5,15,11,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.472588633157403,0.88668865,0.15883799885608713,0.9959184,relu,10,0.0,1,5,15,17,sigmoid,binary_crossentropy,adam
1,0.4709007864197095,0.88008803,0.14915681463115069,0.9959184,relu,10,0.0,1,5,15,17,sigmoid,binary_crossentropy,RMSprop
1,0.4827487002095111,0.8822882,0.13323128976079882,0.9959184,relu,10,0.0,1,5,15,17,sigmoid,sparse_categorical_crossentropy,adam
1,0.37889948022542613,0.8888889,0.1153502213407536,0.9959184,relu,10,0.0,1,5,15,17,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.440403387507852,0.8888889,0.0811831874924959,0.9959184,relu,10,0.0,1,5,15,23,sigmoid,binary_crossentropy,adam
1,0.3143127899600564,0.8888889,0.06250410607174914,0.9959184,relu,10,0.0,1,5,15,23,sigmoid,binary_crossentropy,RMSprop
1,0.31815484019633633,0.8888889,0.07790282724364743,0.9959184,relu,10,0.0,1,5,15,23,sigmoid,sparse_categorical_crossentropy,adam
1,0.3200458860469468,0.8888889,0.14273289792068608,0.9959184,relu,10,0.0,1,5,15,23,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3455005683874705,0.8888889,0.10375758347918793,0.9959184,relu,10,0.0,1,5,15,30,sigmoid,binary_crossentropy,adam
1,0.24007868700393356,0.8987899,0.2946100439876318,0.66938776,relu,10,0.0,1,5,15,30,sigmoid,binary_crossentropy,RMSprop
1,0.31901136748451736,0.8888889,0.2559369586809652,0.9959184,relu,10,0.0,1,5,15,30,sigmoid,sparse_categorical_crossentropy,adam
1,0.36147987234382606,0.889989,0.10120835885101435,0.9959184,relu,10,0.0,1,5,15,30,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3803358480080192,0.88008803,0.1864423696046733,0.9959184,relu,10,0.0,1,5,15,36,sigmoid,binary_crossentropy,adam
1,0.30588084527745235,0.8888889,0.24604927725633796,0.9959184,relu,10,0.0,1,5,15,36,sigmoid,binary_crossentropy,RMSprop
1,0.38114931281887576,0.8811881,0.21850757528932727,0.9959184,relu,10,0.0,1,5,15,36,sigmoid,sparse_categorical_crossentropy,adam
1,0.3849344365298748,0.88448846,0.20213804234351432,0.9959184,relu,10,0.0,1,5,15,36,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.33658639650599265,0.8888889,0.1952915773964582,0.9959184,relu,10,0.0,1,5,15,42,sigmoid,binary_crossentropy,adam
1,0.26577895280277014,0.8811881,0.26401932507842363,0.9959184,relu,10,0.0,1,5,15,42,sigmoid,binary_crossentropy,RMSprop
1,0.4195152153112445,0.8811881,0.3704041315584767,0.9959184,relu,10,0.0,1,5,15,42,sigmoid,sparse_categorical_crossentropy,adam
1,0.31386200395721137,0.8888889,0.19936947987120293,0.9959184,relu,10,0.0,1,5,15,42,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3737382954959855,0.8877888,0.2869514524936676,0.9959184,relu,10,0.0,1,5,15,49,sigmoid,binary_crossentropy,adam
1,0.22558284051023728,0.89768976,0.3072353289557659,0.6857143,relu,10,0.0,1,5,15,49,sigmoid,binary_crossentropy,RMSprop
1,0.3780767216589978,0.8888889,0.1685702410735646,0.9959184,relu,10,0.0,1,5,15,49,sigmoid,sparse_categorical_crossentropy,adam
1,0.3003628708512345,0.8888889,0.1857889845054977,0.9959184,relu,10,0.0,1,5,15,49,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3649092845585939,0.88008803,0.23988280795058425,0.9959184,relu,10,0.0,1,5,15,55,sigmoid,binary_crossentropy,adam
1,0.3213114792642945,0.88008803,0.28187247234567697,0.9959184,relu,10,0.0,1,5,15,55,sigmoid,binary_crossentropy,RMSprop
1,0.35535256683465805,0.8778878,0.1841593008168074,0.9959184,relu,10,0.0,1,5,15,55,sigmoid,sparse_categorical_crossentropy,adam
1,0.28495075249771934,0.8888889,0.4707822270539342,0.9959184,relu,10,0.0,1,5,15,55,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.32198995947007936,0.8778878,0.2916964643577836,0.9959184,relu,10,0.0,1,5,15,61,sigmoid,binary_crossentropy,adam
1,0.28586788309893774,0.8811881,0.0944124199478345,0.9959184,relu,10,0.0,1,5,15,61,sigmoid,binary_crossentropy,RMSprop
1,0.3024384611720635,0.8822882,0.3229908684294728,0.5877551,relu,10,0.0,1,5,15,61,sigmoid,sparse_categorical_crossentropy,adam
1,0.26406577301116374,0.9031903,0.13041658731771702,0.85714287,relu,10,0.0,1,5,15,61,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3233516312769601,0.8888889,0.18091969149025652,0.9959184,relu,10,0.0,1,5,15,68,sigmoid,binary_crossentropy,adam
1,0.32227540770146024,0.88668865,0.10956494517594532,0.9959184,relu,10,0.0,1,5,15,68,sigmoid,binary_crossentropy,RMSprop
1,0.40950287518688816,0.8778878,0.19562688914640824,0.9959184,relu,10,0.0,1,5,15,68,sigmoid,sparse_categorical_crossentropy,adam
1,0.26147627923330263,0.8778878,0.3382332455457428,0.9959184,relu,10,0.0,1,5,15,68,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.35108433398689637,0.8888889,0.1478863258903124,0.9959184,relu,10,0.0,1,5,15,74,sigmoid,binary_crossentropy,adam
1,0.2925344986556256,0.889989,0.035785310632969254,0.9959184,relu,10,0.0,1,5,15,74,sigmoid,binary_crossentropy,RMSprop
1,0.31496555089635,0.88668865,0.41090549437367185,0.9959184,relu,10,0.0,1,5,15,74,sigmoid,sparse_categorical_crossentropy,adam
1,0.25463744933533555,0.89768976,0.10241718740457961,0.9959184,relu,10,0.0,1,5,15,74,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.2841423052989102,0.8888889,0.4203874038494363,0.9959184,relu,10,0.0,1,5,15,80,sigmoid,binary_crossentropy,adam
1,0.2492104330304006,0.88448846,0.3980846446938813,0.79591835,relu,10,0.0,1,5,15,80,sigmoid,binary_crossentropy,RMSprop
1,0.2561748267360937,0.8888889,0.0595649537842607,0.9959184,relu,10,0.0,1,5,15,80,sigmoid,sparse_categorical_crossentropy,adam
1,0.31622539368243957,0.8789879,0.2665762274088908,0.9959184,relu,10,0.0,1,5,15,80,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.32044878924392034,0.88008803,0.20912250901135254,0.9959184,relu,10,0.0,1,5,15,87,sigmoid,binary_crossentropy,adam
1,0.25543414269229736,0.8954896,0.2557769010065608,0.96734697,relu,10,0.0,1,5,15,87,sigmoid,binary_crossentropy,RMSprop
1,0.299768254517427,0.8888889,0.498800062403387,0.9959184,relu,10,0.0,1,5,15,87,sigmoid,sparse_categorical_crossentropy,adam
1,0.25825278158517345,0.8932893,0.1693543560461491,0.8408163,relu,10,0.0,1,5,15,87,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3755367327690518,0.88008803,0.1585525595107857,0.9959184,relu,10,0.0,1,5,15,93,sigmoid,binary_crossentropy,adam
1,0.2752079333729911,0.8932893,0.15579688973746214,0.97959185,relu,10,0.0,1,5,15,93,sigmoid,binary_crossentropy,RMSprop
1,0.3388138027765406,0.8811881,0.11497199876181087,0.9959184,relu,10,0.0,1,5,15,93,sigmoid,sparse_categorical_crossentropy,adam
1,0.24084766358864568,0.89989,0.18508552917793675,0.8734694,relu,10,0.0,1,5,15,93,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.6439261008935138,0.8888889,0.5347514955364928,0.9959184,relu,10,0.0,1,5,35,5,sigmoid,binary_crossentropy,adam
1,0.5734294092628953,0.8888889,0.3649060093626684,0.9959184,relu,10,0.0,1,5,35,5,sigmoid,binary_crossentropy,RMSprop
1,0.6766722930802239,0.8888889,0.6509821244648525,0.9959184,relu,10,0.0,1,5,35,5,sigmoid,sparse_categorical_crossentropy,adam
1,0.4897045737216444,0.8888889,0.09320946645979979,0.9959184,relu,10,0.0,1,5,35,5,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.6046005273678384,0.88008803,0.3429401334451169,0.9959184,relu,10,0.0,1,5,35,11,sigmoid,binary_crossentropy,adam
1,0.512790021723253,0.88008803,0.1364222923103644,0.9959184,relu,10,0.0,1,5,35,11,sigmoid,binary_crossentropy,RMSprop
1,0.5140485614374264,0.8888889,0.12531099301211687,0.9959184,relu,10,0.0,1,5,35,11,sigmoid,sparse_categorical_crossentropy,adam
1,0.42828013085656697,0.8888889,0.10993751853096242,0.9959184,relu,10,0.0,1,5,35,11,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.5797884094275788,0.8778878,0.11256091205441222,0.9959184,relu,10,0.0,1,5,35,17,sigmoid,binary_crossentropy,adam
1,0.3899973465500623,0.8877888,0.1482989608633275,0.9959184,relu,10,0.0,1,5,35,17,sigmoid,binary_crossentropy,RMSprop
1,0.4867502197344573,0.88008803,0.12234586994258725,0.9959184,relu,10,0.0,1,5,35,17,sigmoid,sparse_categorical_crossentropy,adam
1,0.4737955794574404,0.88448846,0.24606083911292406,0.9959184,relu,10,0.0,1,5,35,17,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.4607898092391205,0.88338834,0.10351395971921025,0.9959184,relu,10,0.0,1,5,35,23,sigmoid,binary_crossentropy,adam
1,0.41082832859818824,0.8877888,0.04631763069453288,0.9959184,relu,10,0.0,1,5,35,23,sigmoid,binary_crossentropy,RMSprop
1,0.4163503784139982,0.8888889,0.07419342608832545,0.9959184,relu,10,0.0,1,5,35,23,sigmoid,sparse_categorical_crossentropy,adam
1,0.35047873064498564,0.8888889,0.12410143207834691,0.9959184,relu,10,0.0,1,5,35,23,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.39770499854968455,0.8888889,0.24294866572077178,0.9959184,relu,10,0.0,1,5,35,30,sigmoid,binary_crossentropy,adam
1,0.3467777313047772,0.8888889,0.147093836066066,0.9959184,relu,10,0.0,1,5,35,30,sigmoid,binary_crossentropy,RMSprop
1,0.4657868238696695,0.88008803,0.09776083273547036,0.9959184,relu,10,0.0,1,5,35,30,sigmoid,sparse_categorical_crossentropy,adam
1,0.3222437885326586,0.8888889,0.25575309626910153,0.9959184,relu,10,0.0,1,5,35,30,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.4131298876593937,0.8888889,0.05362141238791602,0.9959184,relu,10,0.0,1,5,35,36,sigmoid,binary_crossentropy,adam
1,0.2750085985342582,0.889989,0.5180536374753836,0.68163264,relu,10,0.0,1,5,35,36,sigmoid,binary_crossentropy,RMSprop
1,0.45854841494406146,0.8888889,0.1402502608846645,0.9959184,relu,10,0.0,1,5,35,36,sigmoid,sparse_categorical_crossentropy,adam
1,0.3438683217360635,0.8811881,0.3979780103022955,0.9959184,relu,10,0.0,1,5,35,36,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.44084352480270156,0.8888889,0.18153517830128574,0.9959184,relu,10,0.0,1,5,35,42,sigmoid,binary_crossentropy,adam
1,0.27135690202695545,0.88008803,0.1260863609424298,0.9959184,relu,10,0.0,1,5,35,42,sigmoid,binary_crossentropy,RMSprop
1,0.41331353824384864,0.8888889,0.07920147265706744,0.9959184,relu,10,0.0,1,5,35,42,sigmoid,sparse_categorical_crossentropy,adam
1,0.29005871193912636,0.88338834,0.30445789924955796,0.9959184,relu,10,0.0,1,5,35,42,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3218199498285473,0.8888889,0.48665399408462096,0.9959184,relu,10,0.0,1,5,35,49,sigmoid,binary_crossentropy,adam
1,0.29763456594303445,0.8778878,0.23514536786919682,0.9959184,relu,10,0.0,1,5,35,49,sigmoid,binary_crossentropy,RMSprop
1,0.4224641428188686,0.88008803,0.19572107600314276,0.9959184,relu,10,0.0,1,5,35,49,sigmoid,sparse_categorical_crossentropy,adam
1,0.32747807648705013,0.8888889,0.12191817772156578,0.9959184,relu,10,0.0,1,5,35,49,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3905264847718253,0.8778878,0.1231268172304393,0.9959184,relu,10,0.0,1,5,35,55,sigmoid,binary_crossentropy,adam
1,0.32374300918443494,0.8888889,0.11422057952075752,0.9959184,relu,10,0.0,1,5,35,55,sigmoid,binary_crossentropy,RMSprop
1,0.441128086028221,0.88338834,0.10820255985445514,0.9959184,relu,10,0.0,1,5,35,55,sigmoid,sparse_categorical_crossentropy,adam
1,0.3300990744102521,0.8789879,0.31674936991565084,0.9959184,relu,10,0.0,1,5,35,55,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.4351213082253146,0.88008803,0.1690026236583992,0.9959184,relu,10,0.0,1,5,35,61,sigmoid,binary_crossentropy,adam
1,0.2553059812941696,0.8921892,0.2880618516007394,0.6244898,relu,10,0.0,1,5,35,61,sigmoid,binary_crossentropy,RMSprop
1,0.4195024102504295,0.8888889,0.365247512350277,0.9959184,relu,10,0.0,1,5,35,61,sigmoid,sparse_categorical_crossentropy,adam
1,0.32237596900947185,0.8888889,0.34163989065861217,0.9959184,relu,10,0.0,1,5,35,61,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.35803489613257616,0.8888889,0.2423386721282589,0.9959184,relu,10,0.0,1,5,35,68,sigmoid,binary_crossentropy,adam
1,0.3099289466690977,0.8888889,0.2409633258238853,0.9959184,relu,10,0.0,1,5,35,68,sigmoid,binary_crossentropy,RMSprop
1,0.4085524108371522,0.8888889,0.3615222986863584,0.9959184,relu,10,0.0,1,5,35,68,sigmoid,sparse_categorical_crossentropy,adam
1,0.3418951715918136,0.8888889,0.20950812342957018,0.9959184,relu,10,0.0,1,5,35,68,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.4043895575936117,0.8888889,0.2349716090426153,0.9959184,relu,10,0.0,1,5,35,74,sigmoid,binary_crossentropy,adam
1,0.33576748082973296,0.8822882,0.5444127017137955,0.9959184,relu,10,0.0,1,5,35,74,sigmoid,binary_crossentropy,RMSprop
1,0.391403605661091,0.88668865,0.2705744825759713,0.9959184,relu,10,0.0,1,5,35,74,sigmoid,sparse_categorical_crossentropy,adam
1,0.33751435233618166,0.88338834,0.25351709655809157,0.9959184,relu,10,0.0,1,5,35,74,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.37040830548848586,0.8888889,0.47305433360897764,0.9959184,relu,10,0.0,1,5,35,80,sigmoid,binary_crossentropy,adam
1,0.3243308306443203,0.8888889,0.39575211445287783,0.9959184,relu,10,0.0,1,5,35,80,sigmoid,binary_crossentropy,RMSprop
1,0.36259441288768,0.8888889,0.2332876338718497,0.9959184,relu,10,0.0,1,5,35,80,sigmoid,sparse_categorical_crossentropy,adam
1,0.38647605784491473,0.88008803,0.14916922530273394,0.9959184,relu,10,0.0,1,5,35,80,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3745413044113072,0.8888889,0.3421405864005186,0.9959184,relu,10,0.0,1,5,35,87,sigmoid,binary_crossentropy,adam
1,0.3707457428164903,0.8877888,0.2637999626345771,0.6897959,relu,10,0.0,1,5,35,87,sigmoid,binary_crossentropy,RMSprop
1,0.32379160544781754,0.8855886,0.18842119149559614,0.9959184,relu,10,0.0,1,5,35,87,sigmoid,sparse_categorical_crossentropy,adam
1,0.3941142840271998,0.88448846,0.3199534884520939,0.9959184,relu,10,0.0,1,5,35,87,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3387500228087763,0.8888889,0.21281093683115168,0.9959184,relu,10,0.0,1,5,35,93,sigmoid,binary_crossentropy,adam
1,0.3806815411059475,0.8822882,0.46471911182208936,0.9959184,relu,10,0.0,1,5,35,93,sigmoid,binary_crossentropy,RMSprop
1,0.31027345896022296,0.8822882,0.2817191598005593,0.9959184,relu,10,0.0,1,5,35,93,sigmoid,sparse_categorical_crossentropy,adam
1,0.31431718024822736,0.88668865,0.15850552637034085,0.9959184,relu,10,0.0,1,5,35,93,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.6769802184781619,0.8888889,0.6512231169914713,0.9959184,relu,10,0.0,1,5,65,5,sigmoid,binary_crossentropy,adam
1,0.6744842022427894,0.8888889,0.6475176786889836,0.9959184,relu,10,0.0,1,5,65,5,sigmoid,binary_crossentropy,RMSprop
1,0.6762983793079262,0.8888889,0.6501267126628331,0.9959184,relu,10,0.0,1,5,65,5,sigmoid,sparse_categorical_crossentropy,adam
1,0.673893492541822,0.8888889,0.6470324591714509,0.9959184,relu,10,0.0,1,5,65,5,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.5652918940854675,0.8888889,0.10847866778471033,0.9959184,relu,10,0.0,1,5,65,11,sigmoid,binary_crossentropy,adam
1,0.4707123296718524,0.8888889,0.1755920599917976,0.9959184,relu,10,0.0,1,5,65,11,sigmoid,binary_crossentropy,RMSprop
1,0.5631845820002561,0.8888889,0.08805293817909396,0.9959184,relu,10,0.0,1,5,65,11,sigmoid,sparse_categorical_crossentropy,adam
1,0.5388986817648177,0.8888889,0.10779920037911862,0.9959184,relu,10,0.0,1,5,65,11,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.4757380572007303,0.8888889,0.19584171017821955,0.9959184,relu,10,0.0,1,5,65,17,sigmoid,binary_crossentropy,adam
1,0.37404727927082276,0.8888889,0.09756385719365611,0.9959184,relu,10,0.0,1,5,65,17,sigmoid,binary_crossentropy,RMSprop
1,0.5477696825618005,0.8888889,0.21624590426075216,0.9959184,relu,10,0.0,1,5,65,17,sigmoid,sparse_categorical_crossentropy,adam
1,0.4016851339288408,0.8888889,0.10939686152399802,0.9959184,relu,10,0.0,1,5,65,17,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.4296628692165853,0.8888889,0.16205539569562796,0.9959184,relu,10,0.0,1,5,65,23,sigmoid,binary_crossentropy,adam
1,0.3511466169268778,0.8888889,0.24426584047198827,0.9959184,relu,10,0.0,1,5,65,23,sigmoid,binary_crossentropy,RMSprop
1,0.4727913947454249,0.8888889,0.10875095031699356,0.9959184,relu,10,0.0,1,5,65,23,sigmoid,sparse_categorical_crossentropy,adam
