fastRELIC_accuracy,fastRELIC_average,State_Register_accuracy,State_Register_average
0.7843137254901961,0.8245098039215687,0.0,0.32909090909090905
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.9411764705882353,,1.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.8627450980392157,,1.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.9803921568627451,,1.0,
0.7843137254901961,,0.0,
0.9411764705882353,,0.7272727272727273,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.8627450980392157,,1.0,
0.9803921568627451,,1.0,
0.7843137254901961,,0.0,
0.9607843137254902,,0.9090909090909091,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.9803921568627451,,1.0,
0.7843137254901961,,0.0,
0.9607843137254902,,1.0,
0.7843137254901961,,0.0,
0.8627450980392157,,0.36363636363636365,
0.9411764705882353,,0.9090909090909091,
0.9607843137254902,,0.9090909090909091,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.8627450980392157,,1.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.8627450980392157,,1.0,
0.7843137254901961,,0.0,
0.9607843137254902,,0.9090909090909091,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.8627450980392157,,1.0,
0.7843137254901961,,0.0,
0.9019607843137255,,1.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.8431372549019608,,1.0,
0.8627450980392157,,1.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.8823529411764706,,1.0,
0.5294117647058824,,1.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.9803921568627451,,1.0,
0.9803921568627451,,1.0,
0.7843137254901961,,0.0,
0.8627450980392157,,0.7272727272727273,
0.7843137254901961,,0.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.7843137254901961,,0.0,
0.9411764705882353,,0.7272727272727273,
0.7843137254901961,,0.0,
0.9607843137254902,,0.8181818181818182,
0.8627450980392157,,1.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.9607843137254902,,0.9090909090909091,
0.9803921568627451,,1.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.8627450980392157,,1.0,
0.8235294117647058,,1.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.7843137254901961,,0.0,
0.8627450980392157,,1.0,
