round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neurons,last_activation,loss,optimizer
18,1.785600297152996,0.265625,0.12009659065940492,0.960961,relu,12,0.5,18,10,1,50,sigmoid,sparse_categorical_crossentropy,adam
18,1.7105011269450188,0.265625,0.1300786207173112,0.9542042,relu,12,0.5,18,10,1,50,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.9969170279800892,0.265625,0.1851265492538611,0.9542042,relu,12,0.5,18,10,4,10,sigmoid,binary_crossentropy,adam
18,2.142344120889902,0.265625,0.21779787539596762,0.9542042,relu,12,0.5,18,10,4,10,sigmoid,binary_crossentropy,RMSprop
18,2.1825744956731796,0.265625,0.20823187793831568,0.954955,relu,12,0.5,18,10,4,10,sigmoid,sparse_categorical_crossentropy,adam
18,2.1509030386805534,0.265625,0.22667003254750157,0.9542042,relu,12,0.5,18,10,4,10,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.6699849963188171,0.265625,0.18667498532984708,0.9542042,relu,12,0.5,18,10,4,20,sigmoid,binary_crossentropy,adam
18,1.9337855502963066,0.265625,0.21901891496334527,0.9542042,relu,12,0.5,18,10,4,20,sigmoid,binary_crossentropy,RMSprop
18,2.096229176968336,0.265625,0.16728259685977892,0.9542042,relu,12,0.5,18,10,4,20,sigmoid,sparse_categorical_crossentropy,adam
18,2.417402945458889,0.265625,0.1788307758853645,0.9542042,relu,12,0.5,18,10,4,20,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.8787412568926811,0.265625,0.15355948677815096,0.9542042,relu,12,0.5,18,10,4,30,sigmoid,binary_crossentropy,adam
18,1.591193925589323,0.265625,0.19438610873115617,0.9542042,relu,12,0.5,18,10,4,30,sigmoid,binary_crossentropy,RMSprop
18,2.0000259205698967,0.265625,0.14311303950107848,0.9542042,relu,12,0.5,18,10,4,30,sigmoid,sparse_categorical_crossentropy,adam
18,1.6382785737514496,0.265625,0.1714594887888378,0.9542042,relu,12,0.5,18,10,4,30,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.5990689806640148,0.265625,0.1355680030862893,0.954955,relu,12,0.5,18,10,4,40,sigmoid,binary_crossentropy,adam
18,2.0493516586720943,0.265625,0.21527647411425574,0.9542042,relu,12,0.5,18,10,4,40,sigmoid,binary_crossentropy,RMSprop
18,1.7594324424862862,0.265625,0.13735551113548042,0.9602102,relu,12,0.5,18,10,4,40,sigmoid,sparse_categorical_crossentropy,adam
18,2.4138294979929924,0.265625,0.1838808364936083,0.9542042,relu,12,0.5,18,10,4,40,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.5439531691372395,0.265625,0.15541102000940088,0.9496997,relu,12,0.5,18,10,4,50,sigmoid,binary_crossentropy,adam
18,1.76131871342659,0.265625,0.1454239929493974,0.9542042,relu,12,0.5,18,10,4,50,sigmoid,binary_crossentropy,RMSprop
18,1.7989668175578117,0.265625,0.12726536647391481,0.9542042,relu,12,0.5,18,10,4,50,sigmoid,sparse_categorical_crossentropy,adam
18,2.1777876913547516,0.265625,0.14180562217606585,0.9542042,relu,12,0.5,18,10,4,50,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.2518634907901287,0.265625,0.206215433558231,0.9542042,relu,12,0.5,18,10,8,10,sigmoid,binary_crossentropy,adam
18,1.9216360785067081,0.265625,0.21147253675604458,0.9542042,relu,12,0.5,18,10,8,10,sigmoid,binary_crossentropy,RMSprop
18,2.2113114073872566,0.265625,0.2142487678777527,0.9542042,relu,12,0.5,18,10,8,10,sigmoid,sparse_categorical_crossentropy,adam
18,2.2129375003278255,0.265625,0.25889874028192983,0.9534535,relu,12,0.5,18,10,8,10,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.0192460119724274,0.265625,0.20062846346414304,0.9542042,relu,12,0.5,18,10,8,20,sigmoid,binary_crossentropy,adam
18,1.446152936667204,0.265625,0.23847179854003428,0.9542042,relu,12,0.5,18,10,8,20,sigmoid,binary_crossentropy,RMSprop
18,2.013490106910467,0.265625,0.1911360066014904,0.9542042,relu,12,0.5,18,10,8,20,sigmoid,sparse_categorical_crossentropy,adam
18,1.2945757694542408,0.265625,0.2850028394515886,0.9542042,relu,12,0.5,18,10,8,20,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.2649511583149433,0.265625,0.19700669091161307,0.9542042,relu,12,0.5,18,10,8,30,sigmoid,binary_crossentropy,adam
18,1.0065028108656406,0.265625,0.3676465438037265,0.9542042,relu,12,0.5,18,10,8,30,sigmoid,binary_crossentropy,RMSprop
18,2.329824846237898,0.265625,0.19973221285319007,0.9542042,relu,12,0.5,18,10,8,30,sigmoid,sparse_categorical_crossentropy,adam
18,2.8438641726970673,0.265625,0.32967520502295355,0.9542042,relu,12,0.5,18,10,8,30,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.1720076873898506,0.265625,0.1977337275270943,0.9542042,relu,12,0.5,18,10,8,40,sigmoid,binary_crossentropy,adam
18,1.8832019492983818,0.265625,0.2827231905201942,0.9542042,relu,12,0.5,18,10,8,40,sigmoid,binary_crossentropy,RMSprop
18,1.2611287645995617,0.265625,0.1426313573364504,0.9542042,relu,12,0.5,18,10,8,40,sigmoid,sparse_categorical_crossentropy,adam
18,1.4977942518889904,0.265625,0.22155219437403262,0.9542042,relu,12,0.5,18,10,8,40,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.4492162354290485,0.265625,0.15804173072447647,0.9542042,relu,12,0.5,18,10,8,50,sigmoid,binary_crossentropy,adam
18,1.7830421701073647,0.265625,0.23327237104528756,0.9534535,relu,12,0.5,18,10,8,50,sigmoid,binary_crossentropy,RMSprop
18,1.4418041482567787,0.265625,0.1591821873963282,0.9542042,relu,12,0.5,18,10,8,50,sigmoid,sparse_categorical_crossentropy,adam
18,2.4445740655064583,0.265625,0.2327629202463907,0.9542042,relu,12,0.5,18,10,8,50,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.2017104662954807,0.265625,0.2189440295301579,0.9542042,relu,12,0.5,18,10,12,10,sigmoid,binary_crossentropy,adam
18,2.1506843008100986,0.265625,0.25317925073810527,0.9542042,relu,12,0.5,18,10,12,10,sigmoid,binary_crossentropy,RMSprop
18,2.2095873095095158,0.265625,0.2116747320134629,0.9542042,relu,12,0.5,18,10,12,10,sigmoid,sparse_categorical_crossentropy,adam
18,2.378337077796459,0.265625,0.31766997045325535,0.9534535,relu,12,0.5,18,10,12,10,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.9863454103469849,0.265625,0.18452848730659163,0.9542042,relu,12,0.5,18,10,12,20,sigmoid,binary_crossentropy,adam
18,1.2519196346402168,0.265625,0.33446323933615507,0.9527027,relu,12,0.5,18,10,12,20,sigmoid,binary_crossentropy,RMSprop
18,2.216995406895876,0.265625,0.20761938000450264,0.9542042,relu,12,0.5,18,10,12,20,sigmoid,sparse_categorical_crossentropy,adam
18,2.341882824897766,0.265625,0.491514951191159,0.9542042,relu,12,0.5,18,10,12,20,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.400965414941311,0.265625,0.1973937607227682,0.9534535,relu,12,0.5,18,10,12,30,sigmoid,binary_crossentropy,adam
18,0.98603330925107,0.265625,0.4757706285821408,0.9527027,relu,12,0.5,18,10,12,30,sigmoid,binary_crossentropy,RMSprop
18,1.5333787873387337,0.265625,0.1514149332704308,0.9542042,relu,12,0.5,18,10,12,30,sigmoid,sparse_categorical_crossentropy,adam
18,1.663609892129898,0.265625,0.3062742064590204,0.9542042,relu,12,0.5,18,10,12,30,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.1315893009305,0.265625,0.207063348829612,0.9542042,relu,12,0.5,18,10,12,40,sigmoid,binary_crossentropy,adam
18,0.8063007816672325,0.265625,0.6319759199392254,0.951952,relu,12,0.5,18,10,12,40,sigmoid,binary_crossentropy,RMSprop
18,2.282864473760128,0.265625,0.20257113031573123,0.9542042,relu,12,0.5,18,10,12,40,sigmoid,sparse_categorical_crossentropy,adam
18,4.7379424422979355,0.265625,0.5973841032403727,0.9542042,relu,12,0.5,18,10,12,40,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.283681683242321,0.265625,0.15719649299291205,0.9542042,relu,12,0.5,18,10,12,50,sigmoid,binary_crossentropy,adam
18,0.8690495081245899,0.265625,0.3975668535985286,0.9489489,relu,12,0.5,18,10,12,50,sigmoid,binary_crossentropy,RMSprop
18,1.2474631741642952,0.265625,0.15586070001528068,0.9542042,relu,12,0.5,18,10,12,50,sigmoid,sparse_categorical_crossentropy,adam
18,1.9105514995753765,0.265625,0.48227130654740474,0.9542042,relu,12,0.5,18,10,12,50,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.1928029097616673,0.265625,0.21787212245367668,0.9542042,relu,12,0.5,18,10,16,10,sigmoid,binary_crossentropy,adam
18,2.205515328794718,0.265625,0.38900334836059325,0.9542042,relu,12,0.5,18,10,16,10,sigmoid,binary_crossentropy,RMSprop
18,2.173439886420965,0.265625,0.21493787690997124,0.9542042,relu,12,0.5,18,10,16,10,sigmoid,sparse_categorical_crossentropy,adam
18,2.0347305350005627,0.265625,0.2901942852616042,0.9542042,relu,12,0.5,18,10,16,10,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.340053278952837,0.265625,0.20333080560908662,0.9542042,relu,12,0.5,18,10,16,20,sigmoid,binary_crossentropy,adam
18,1.3284893557429314,0.265625,0.6948932842445887,0.9542042,relu,12,0.5,18,10,16,20,sigmoid,binary_crossentropy,RMSprop
18,2.280977137386799,0.265625,0.19975268005116567,0.9542042,relu,12,0.5,18,10,16,20,sigmoid,sparse_categorical_crossentropy,adam
18,1.5990270115435123,0.265625,0.41733868241640226,0.9542042,relu,12,0.5,18,10,16,20,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.360873468220234,0.265625,0.1947459540254361,0.9542042,relu,12,0.5,18,10,16,30,sigmoid,binary_crossentropy,adam
18,1.3012473322451115,0.265625,0.3474715817100914,0.9481982,relu,12,0.5,18,10,16,30,sigmoid,binary_crossentropy,RMSprop
18,1.9850950837135315,0.265625,0.1961835131619696,0.9542042,relu,12,0.5,18,10,16,30,sigmoid,sparse_categorical_crossentropy,adam
18,11.836726278066635,0.265625,0.7427108235232028,0.9534535,relu,12,0.5,18,10,16,30,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.020785082131624,0.265625,0.19471204804407583,0.9542042,relu,12,0.5,18,10,16,40,sigmoid,binary_crossentropy,adam
18,0.8773858547210693,0.265625,0.5733203578022988,0.9527027,relu,12,0.5,18,10,16,40,sigmoid,binary_crossentropy,RMSprop
18,2.4820377714931965,0.265625,0.1989529305850869,0.9542042,relu,12,0.5,18,10,16,40,sigmoid,sparse_categorical_crossentropy,adam
18,1.6427482962608337,0.265625,0.5448920061486352,0.9542042,relu,12,0.5,18,10,16,40,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.5264194272458553,0.265625,0.1641455047705152,0.9542042,relu,12,0.5,18,10,16,50,sigmoid,binary_crossentropy,adam
18,0.7347017861902714,0.265625,0.506067260778736,0.951952,relu,12,0.5,18,10,16,50,sigmoid,binary_crossentropy,RMSprop
18,1.4511196687817574,0.265625,0.17932033876108155,0.9542042,relu,12,0.5,18,10,16,50,sigmoid,sparse_categorical_crossentropy,adam
18,11.836726278066635,0.265625,0.7382235097455501,0.9542042,relu,12,0.5,18,10,16,50,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.719713170081377,0.265625,0.13613102273797398,0.9542042,relu,12,0.5,18,24,1,10,sigmoid,binary_crossentropy,adam
18,1.9198481068015099,0.265625,0.11982231847165774,0.9602102,relu,12,0.5,18,24,1,10,sigmoid,binary_crossentropy,RMSprop
18,1.4509181566536427,0.265625,0.1150771762634552,0.9602102,relu,12,0.5,18,24,1,10,sigmoid,sparse_categorical_crossentropy,adam
18,1.6029595471918583,0.265625,0.12215778966820254,0.9624625,relu,12,0.5,18,24,1,10,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.3599451445043087,0.265625,0.11537798851107557,0.9624625,relu,12,0.5,18,24,1,20,sigmoid,binary_crossentropy,adam
18,1.4713065288960934,0.421875,0.11187745432494217,0.963964,relu,12,0.5,18,24,1,20,sigmoid,binary_crossentropy,RMSprop
18,1.5718478709459305,0.265625,0.10730048816919595,0.9594595,relu,12,0.5,18,24,1,20,sigmoid,sparse_categorical_crossentropy,adam
18,1.4892433993518353,0.3125,0.12098703653025147,0.9624625,relu,12,0.5,18,24,1,20,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.6357532292604446,0.265625,0.09102631917827435,0.9624625,relu,12,0.5,18,24,1,30,sigmoid,binary_crossentropy,adam
18,1.3577040918171406,0.4375,0.10884793663475041,0.9587087,relu,12,0.5,18,24,1,30,sigmoid,binary_crossentropy,RMSprop
18,1.2875193394720554,0.265625,0.09599854212636044,0.9632132,relu,12,0.5,18,24,1,30,sigmoid,sparse_categorical_crossentropy,adam
18,1.625492688268423,0.3125,0.10259669617044966,0.9692192,relu,12,0.5,18,24,1,30,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.5487053953111172,0.296875,0.09123839082894847,0.963964,relu,12,0.5,18,24,1,40,sigmoid,binary_crossentropy,adam
18,1.2852403558790684,0.546875,0.10775174515118387,0.963964,relu,12,0.5,18,24,1,40,sigmoid,binary_crossentropy,RMSprop
18,1.6462241113185883,0.296875,0.09007743044823475,0.9684685,relu,12,0.5,18,24,1,40,sigmoid,sparse_categorical_crossentropy,adam
18,1.8816958367824554,0.265625,0.09679263118504514,0.9624625,relu,12,0.5,18,24,1,40,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.3716519996523857,0.3125,0.09434386295306303,0.963964,relu,12,0.5,18,24,1,50,sigmoid,binary_crossentropy,adam
18,1.5239295661449432,0.671875,0.11233051756406329,0.9677177,relu,12,0.5,18,24,1,50,sigmoid,binary_crossentropy,RMSprop
18,1.6035307869315147,0.3125,0.08364572127764994,0.9624625,relu,12,0.5,18,24,1,50,sigmoid,sparse_categorical_crossentropy,adam
18,1.7815367728471756,0.359375,0.10443752176476526,0.9662162,relu,12,0.5,18,24,1,50,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.9399343952536583,0.265625,0.22816930392438228,0.954955,relu,12,0.5,18,24,4,10,sigmoid,binary_crossentropy,adam
18,1.8738803192973137,0.265625,0.22199047845159028,0.9542042,relu,12,0.5,18,24,4,10,sigmoid,binary_crossentropy,RMSprop
18,1.926409274339676,0.265625,0.20945735258964804,0.9542042,relu,12,0.5,18,24,4,10,sigmoid,sparse_categorical_crossentropy,adam
18,1.8753494694828987,0.265625,0.2005267143710978,0.9542042,relu,12,0.5,18,24,4,10,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.7341423407196999,0.265625,0.15858648017233423,0.9542042,relu,12,0.5,18,24,4,20,sigmoid,binary_crossentropy,adam
18,1.687756061553955,0.265625,0.16889493595383986,0.9542042,relu,12,0.5,18,24,4,20,sigmoid,binary_crossentropy,RMSprop
18,1.6532477587461472,0.265625,0.11823255946620594,0.9542042,relu,12,0.5,18,24,4,20,sigmoid,sparse_categorical_crossentropy,adam
18,1.9803695678710938,0.265625,0.16237444935541134,0.9542042,relu,12,0.5,18,24,4,20,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.3967184759676456,0.265625,0.1323644360779105,0.9542042,relu,12,0.5,18,24,4,30,sigmoid,binary_crossentropy,adam
18,1.598456285893917,0.265625,0.16560328468564492,0.954955,relu,12,0.5,18,24,4,30,sigmoid,binary_crossentropy,RMSprop
18,1.8182626888155937,0.265625,0.12050437257910433,0.9542042,relu,12,0.5,18,24,4,30,sigmoid,sparse_categorical_crossentropy,adam
18,1.7350473403930664,0.265625,0.18030569077380867,0.9542042,relu,12,0.5,18,24,4,30,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.6171217933297157,0.265625,0.12776105170167545,0.9534535,relu,12,0.5,18,24,4,40,sigmoid,binary_crossentropy,adam
18,1.4243132844567299,0.796875,0.15872927433980982,0.960961,relu,12,0.5,18,24,4,40,sigmoid,binary_crossentropy,RMSprop
18,1.805386446416378,0.265625,0.11782109369809618,0.9542042,relu,12,0.5,18,24,4,40,sigmoid,sparse_categorical_crossentropy,adam
18,1.6029406823217869,0.796875,0.14356283618235152,0.9587087,relu,12,0.5,18,24,4,40,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.8130831643939018,0.265625,0.11949638833778466,0.9587087,relu,12,0.5,18,24,4,50,sigmoid,binary_crossentropy,adam
18,2.033976189792156,0.546875,0.1764431153654817,0.9512012,relu,12,0.5,18,24,4,50,sigmoid,binary_crossentropy,RMSprop
18,1.9104481786489487,0.265625,0.12003349547740072,0.954955,relu,12,0.5,18,24,4,50,sigmoid,sparse_categorical_crossentropy,adam
18,1.6076147630810738,0.78125,0.16303204344095926,0.9557057,relu,12,0.5,18,24,4,50,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.310283999890089,0.265625,0.20650170344087454,0.9534535,relu,12,0.5,18,24,8,10,sigmoid,binary_crossentropy,adam
18,1.7659229449927807,0.265625,0.23555075701091205,0.9542042,relu,12,0.5,18,24,8,10,sigmoid,binary_crossentropy,RMSprop
18,2.02200797945261,0.265625,0.2130295952094031,0.9542042,relu,12,0.5,18,24,8,10,sigmoid,sparse_categorical_crossentropy,adam
18,2.289189290255308,0.265625,0.23927600331067503,0.9542042,relu,12,0.5,18,24,8,10,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.6322289370000362,0.265625,0.1781097155332834,0.954955,relu,12,0.5,18,24,8,20,sigmoid,binary_crossentropy,adam
18,1.7903978079557419,0.265625,0.23120610821396448,0.9542042,relu,12,0.5,18,24,8,20,sigmoid,binary_crossentropy,RMSprop
18,1.4416898898780346,0.265625,0.15408363384362478,0.9542042,relu,12,0.5,18,24,8,20,sigmoid,sparse_categorical_crossentropy,adam
18,1.7283179983496666,0.265625,0.2802512527231686,0.9542042,relu,12,0.5,18,24,8,20,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.5395686477422714,0.265625,0.16365571945972807,0.9542042,relu,12,0.5,18,24,8,30,sigmoid,binary_crossentropy,adam
18,1.727983858436346,0.265625,0.25038609774595405,0.9542042,relu,12,0.5,18,24,8,30,sigmoid,binary_crossentropy,RMSprop
18,2.2611413039267063,0.265625,0.20306477699059625,0.9542042,relu,12,0.5,18,24,8,30,sigmoid,sparse_categorical_crossentropy,adam
18,1.5756689384579659,0.265625,0.22191358414944787,0.9542042,relu,12,0.5,18,24,8,30,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.202926930040121,0.265625,0.136976979307931,0.9534535,relu,12,0.5,18,24,8,40,sigmoid,binary_crossentropy,adam
18,1.2694140933454037,0.75,0.19538067800987954,0.9504505,relu,12,0.5,18,24,8,40,sigmoid,binary_crossentropy,RMSprop
18,0.890520753338933,0.265625,0.14048621307577108,0.9542042,relu,12,0.5,18,24,8,40,sigmoid,sparse_categorical_crossentropy,adam
18,1.2494245134294033,0.265625,0.21611717281635506,0.9534535,relu,12,0.5,18,24,8,40,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.2841004021465778,0.265625,0.1377043346696122,0.9542042,relu,12,0.5,18,24,8,50,sigmoid,binary_crossentropy,adam
18,1.149212446063757,0.796875,0.2060517165594213,0.9662162,relu,12,0.5,18,24,8,50,sigmoid,binary_crossentropy,RMSprop
18,1.288788240402937,0.265625,0.11357965959059829,0.9542042,relu,12,0.5,18,24,8,50,sigmoid,sparse_categorical_crossentropy,adam
18,1.6636368446052074,0.265625,0.21251349649107576,0.9534535,relu,12,0.5,18,24,8,50,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.2029799297451973,0.265625,0.2191566286927408,0.9542042,relu,12,0.5,18,24,12,10,sigmoid,binary_crossentropy,adam
18,2.1867502070963383,0.265625,0.36727699600495733,0.9542042,relu,12,0.5,18,24,12,10,sigmoid,binary_crossentropy,RMSprop
18,2.2277692817151546,0.265625,0.20354092928270498,0.9542042,relu,12,0.5,18,24,12,10,sigmoid,sparse_categorical_crossentropy,adam
18,2.2654366083443165,0.265625,0.24032310195065834,0.9542042,relu,12,0.5,18,24,12,10,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.369992006570101,0.265625,0.21066150223618155,0.9534535,relu,12,0.5,18,24,12,20,sigmoid,binary_crossentropy,adam
18,1.057829573750496,0.265625,0.29658624659468596,0.9534535,relu,12,0.5,18,24,12,20,sigmoid,binary_crossentropy,RMSprop
18,2.2049426548182964,0.265625,0.19992408871247963,0.9542042,relu,12,0.5,18,24,12,20,sigmoid,sparse_categorical_crossentropy,adam
18,1.46091790497303,0.265625,0.39223756166966006,0.9542042,relu,12,0.5,18,24,12,20,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.8218962848186493,0.265625,0.190909260044898,0.9542042,relu,12,0.5,18,24,12,30,sigmoid,binary_crossentropy,adam
18,0.8220695164054632,0.265625,0.3593826852911907,0.9512012,relu,12,0.5,18,24,12,30,sigmoid,binary_crossentropy,RMSprop
18,1.5100265219807625,0.265625,0.16430347735850928,0.9542042,relu,12,0.5,18,24,12,30,sigmoid,sparse_categorical_crossentropy,adam
18,1.5234708786010742,0.265625,0.3192645720067959,0.9542042,relu,12,0.5,18,24,12,30,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.1060074754059315,0.265625,0.12757874138313471,0.9542042,relu,12,0.5,18,24,12,40,sigmoid,binary_crossentropy,adam
18,0.8180343806743622,0.265625,0.18297871455535483,0.9527027,relu,12,0.5,18,24,12,40,sigmoid,binary_crossentropy,RMSprop
18,1.349436417222023,0.265625,0.16450527120960523,0.9542042,relu,12,0.5,18,24,12,40,sigmoid,sparse_categorical_crossentropy,adam
18,1.0279165282845497,0.265625,0.31634867040498454,0.9542042,relu,12,0.5,18,24,12,40,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.11869640275836,0.265625,0.16119076338437227,0.9542042,relu,12,0.5,18,24,12,50,sigmoid,binary_crossentropy,adam
18,0.7692270427942276,0.75,0.29863395675372667,0.9594595,relu,12,0.5,18,24,12,50,sigmoid,binary_crossentropy,RMSprop
18,1.0174040384590626,0.265625,0.12067076314328792,0.9542042,relu,12,0.5,18,24,12,50,sigmoid,sparse_categorical_crossentropy,adam
18,1.8408370539546013,0.265625,0.27951507678985676,0.9542042,relu,12,0.5,18,24,12,50,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.225278951227665,0.265625,0.20937018042749111,0.9542042,relu,12,0.5,18,24,16,10,sigmoid,binary_crossentropy,adam
18,2.2745893336832523,0.265625,0.21781025162419757,0.9542042,relu,12,0.5,18,24,16,10,sigmoid,binary_crossentropy,RMSprop
18,2.2081606797873974,0.265625,0.20798050719606984,0.9542042,relu,12,0.5,18,24,16,10,sigmoid,sparse_categorical_crossentropy,adam
18,2.169242363423109,0.265625,0.28649362958632074,0.9542042,relu,12,0.5,18,24,16,10,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.23264541849494,0.265625,0.20025503044729834,0.9542042,relu,12,0.5,18,24,16,20,sigmoid,binary_crossentropy,adam
18,1.2998762391507626,0.265625,0.37960300204419606,0.9542042,relu,12,0.5,18,24,16,20,sigmoid,binary_crossentropy,RMSprop
18,2.211394716054201,0.265625,0.2062490818065566,0.9542042,relu,12,0.5,18,24,16,20,sigmoid,sparse_categorical_crossentropy,adam
18,1.6313957460224628,0.265625,0.3410688906600346,0.9542042,relu,12,0.5,18,24,16,20,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.0158647783100605,0.265625,0.19114278230044218,0.9542042,relu,12,0.5,18,24,16,30,sigmoid,binary_crossentropy,adam
18,0.8700510524213314,0.265625,0.38577208706667554,0.951952,relu,12,0.5,18,24,16,30,sigmoid,binary_crossentropy,RMSprop
18,1.609995011240244,0.265625,0.18822324392595538,0.9542042,relu,12,0.5,18,24,16,30,sigmoid,sparse_categorical_crossentropy,adam
18,0.8877873793244362,0.265625,0.2800427903813128,0.9542042,relu,12,0.5,18,24,16,30,sigmoid,sparse_categorical_crossentropy,RMSprop
18,2.1523459665477276,0.265625,0.1964494555114626,0.9542042,relu,12,0.5,18,24,16,40,sigmoid,binary_crossentropy,adam
18,0.7707449216395617,0.265625,0.3028066330208841,0.951952,relu,12,0.5,18,24,16,40,sigmoid,binary_crossentropy,RMSprop
18,1.6567121110856533,0.265625,0.20081199699727534,0.9542042,relu,12,0.5,18,24,16,40,sigmoid,sparse_categorical_crossentropy,adam
18,0.7232144381850958,0.265625,0.449087542649587,0.9542042,relu,12,0.5,18,24,16,40,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.368598349392414,0.265625,0.17167340604974343,0.9542042,relu,12,0.5,18,24,16,50,sigmoid,binary_crossentropy,adam
18,0.7079980466514826,0.265625,0.29233215159249715,0.951952,relu,12,0.5,18,24,16,50,sigmoid,binary_crossentropy,RMSprop
18,1.0864781476557255,0.265625,0.1241109773100516,0.9542042,relu,12,0.5,18,24,16,50,sigmoid,sparse_categorical_crossentropy,adam
18,11.836726278066635,0.265625,0.7381448402924189,0.9542042,relu,12,0.5,18,24,16,50,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.591944981366396,0.265625,0.09903417289810809,0.9594595,relu,12,0.5,18,38,1,10,sigmoid,binary_crossentropy,adam
18,1.5207549817860126,0.28125,0.12066425025035199,0.9624625,relu,12,0.5,18,38,1,10,sigmoid,binary_crossentropy,RMSprop
18,1.6451049000024796,0.265625,0.11005932864363867,0.9632132,relu,12,0.5,18,38,1,10,sigmoid,sparse_categorical_crossentropy,adam
18,1.7003926523029804,0.265625,0.1328824933299476,0.9564565,relu,12,0.5,18,38,1,10,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.446726318448782,0.3125,0.09509761186278853,0.9662162,relu,12,0.5,18,38,1,20,sigmoid,binary_crossentropy,adam
18,1.4538551419973373,0.734375,0.08896735946192977,0.9677177,relu,12,0.5,18,38,1,20,sigmoid,binary_crossentropy,RMSprop
18,1.387119960039854,0.3125,0.10061904984717215,0.9617117,relu,12,0.5,18,38,1,20,sigmoid,sparse_categorical_crossentropy,adam
18,1.5531991608440876,0.328125,0.11611691084984052,0.9632132,relu,12,0.5,18,38,1,20,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.4489282295107841,0.34375,0.07760369346628117,0.9677177,relu,12,0.5,18,38,1,30,sigmoid,binary_crossentropy,adam
18,1.5250445380806923,0.609375,0.09723252445765612,0.9684685,relu,12,0.5,18,38,1,30,sigmoid,binary_crossentropy,RMSprop
18,1.6357169076800346,0.28125,0.08581878990957488,0.9662162,relu,12,0.5,18,38,1,30,sigmoid,sparse_categorical_crossentropy,adam
18,1.5410400368273258,0.53125,0.10060123227031163,0.9662162,relu,12,0.5,18,38,1,30,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.3977828100323677,0.40625,0.09096623378384204,0.963964,relu,12,0.5,18,38,1,40,sigmoid,binary_crossentropy,adam
18,1.5855473540723324,0.53125,0.09842149996073384,0.9677177,relu,12,0.5,18,38,1,40,sigmoid,binary_crossentropy,RMSprop
18,1.4586018808186054,0.265625,0.09263457439164421,0.9617117,relu,12,0.5,18,38,1,40,sigmoid,sparse_categorical_crossentropy,adam
18,1.4357690140604973,0.765625,0.09986004116971188,0.9714715,relu,12,0.5,18,38,1,40,sigmoid,sparse_categorical_crossentropy,RMSprop
18,1.4184318259358406,0.34375,0.10027761848828008,0.9654655,relu,12,0.5,18,38,1,50,sigmoid,binary_crossentropy,adam
18,1.3523356169462204,0.75,0.09353659052725856,0.9684685,relu,12,0.5,18,38,1,50,sigmoid,binary_crossentropy,RMSprop
