,0
average_neighbour_degree,0.4461538461538462
betweenness_centrality,0.3076923076923077
closeness_centrality,0.3230769230769231
clustering,0.4
degree,0.3230769230769231
degree_centrality,0.2923076923076923
has_feedback_path,0.26153846153846155
katz,0.4307692307692308
load_centrality,0.3076923076923077
outdegree,0.35384615384615387
pagerank,0.35384615384615387
fastRELIC,0.6153846153846154
