,0
average_neighbour_degree,1.2165169274799803
betweenness_centrality,1.07512142167673
closeness_centrality,1.1552445795991748
clustering,1.1541953444871056
degree,1.0033711585191782
degree_centrality,1.081812103581845
has_feedback_path,1.0118856158804745
katz,1.0977272229187294
load_centrality,1.0675431403858884
outdegree,1.0165202155590176
pagerank,1.0621330457840295
euclidean_score,1.2708732440676045
fastRELIC_score,1.203240927824717
