,0
average_neighbour_degree,2.4001222145297443
betweenness_centrality,0.8669652330381533
closeness_centrality,0.7685651653941019
clustering,0.9254928150944763
degree,0.8470808323317659
degree_centrality,0.8275304437216403
has_feedback_path,0.8141540746554147
katz,0.9167436662926264
load_centrality,0.8760282495268241
outdegree,0.8731227506007546
pagerank,0.8803912470048074
