,0
average_neighbour_degree,1.3556908841778699
betweenness_centrality,0.9754979713063271
closeness_centrality,0.8509602992767926
clustering,1.0772302842757868
degree,0.9483080286245276
degree_centrality,1.010329427373696
has_feedback_path,0.9101401702243237
katz,1.0495532119440683
load_centrality,0.9623949801987002
outdegree,0.9578026545731854
pagerank,0.9519631043906002
fastRELIC,1.2833667662174588
