,0
average_neighbour_degree,1.6279564691251458
betweenness_centrality,1.374297938119219
closeness_centrality,1.6455886498080043
clustering,1.7365205365083036
degree,1.3659749855631527
degree_centrality,1.471397673304281
has_feedback_path,1.3083788452152627
katz,1.5357666557790828
load_centrality,1.3340198002043753
outdegree,1.334903240409393
pagerank,1.4115879423710656
euclidean,1.5569441238375095
