,0
average_neighbour_degree,0.2923076923076923
betweenness_centrality,0.3230769230769231
closeness_centrality,0.07692307692307693
clustering,0.26153846153846155
degree,0.18461538461538463
degree_centrality,0.23076923076923078
has_feedback_path,0.15384615384615385
katz,0.23076923076923078
load_centrality,0.4
outdegree,0.18461538461538463
pagerank,0.3230769230769231
