,0
average_neighbour_degree,0.8461538461538461
betweenness_centrality,0.3384615384615385
closeness_centrality,0.4
clustering,0.49230769230769234
degree,0.2923076923076923
degree_centrality,0.38461538461538464
has_feedback_path,0.23076923076923078
katz,0.5692307692307692
load_centrality,0.3230769230769231
outdegree,0.36923076923076925
pagerank,0.3384615384615385
euclidean_score,0.8
fastRELIC_score,0.35384615384615387
