,0
average_neighbour_degree,0.7076923076923077
betweenness_centrality,0.3076923076923077
closeness_centrality,0.4461538461538462
clustering,0.2923076923076923
degree,0.3230769230769231
degree_centrality,0.3230769230769231
has_feedback_path,0.23076923076923078
katz,0.5692307692307692
load_centrality,0.3076923076923077
outdegree,0.3384615384615385
pagerank,0.3384615384615385
similarity__score,0.4461538461538462
