mixed_accuracy,mixed_average,State_Register_accuracy,State_Register_average
0.9765765765765766,0.9133513513513515,0.7142857142857143,0.674285714285714
0.8072072072072072,,0.8571428571428571,
0.9261261261261261,,0.7142857142857143,
0.9333333333333333,,0.5714285714285714,
0.9153153153153153,,0.7142857142857143,
0.8036036036036036,,1.0,
0.7531531531531531,,0.7142857142857143,
0.9855855855855856,,0.5714285714285714,
0.9819819819819819,,0.5714285714285714,
0.9711711711711711,,0.7142857142857143,
0.9279279279279279,,0.5714285714285714,
0.9441441441441442,,0.5714285714285714,
0.9837837837837838,,0.5714285714285714,
0.9837837837837838,,0.5714285714285714,
0.8216216216216217,,1.0,
0.8324324324324325,,0.5714285714285714,
0.9873873873873874,,0.7142857142857143,
0.8144144144144144,,0.8571428571428571,
0.9333333333333333,,0.5714285714285714,
0.8702702702702703,,0.7142857142857143,
0.9387387387387387,,0.7142857142857143,
0.7621621621621621,,0.8571428571428571,
0.972972972972973,,0.7142857142857143,
0.9063063063063063,,0.7142857142857143,
0.8612612612612612,,0.7142857142857143,
0.9873873873873874,,0.7142857142857143,
0.9225225225225225,,0.7142857142857143,
0.8252252252252252,,0.7142857142857143,
0.9855855855855856,,0.5714285714285714,
0.9387387387387387,,0.7142857142857143,
0.8432432432432433,,0.7142857142857143,
0.8702702702702703,,0.7142857142857143,
0.9927927927927928,,0.42857142857142855,
0.9783783783783784,,0.5714285714285714,
0.9279279279279279,,0.5714285714285714,
0.9027027027027027,,0.7142857142857143,
0.7441441441441441,,0.8571428571428571,
0.8792792792792793,,0.7142857142857143,
0.8648648648648649,,0.7142857142857143,
0.9801801801801802,,0.5714285714285714,
0.8864864864864865,,0.5714285714285714,
0.9837837837837838,,0.5714285714285714,
0.9405405405405406,,0.5714285714285714,
0.7477477477477478,,0.7142857142857143,
0.8450450450450451,,0.7142857142857143,
0.918918918918919,,0.7142857142857143,
0.9855855855855856,,0.7142857142857143,
0.918918918918919,,0.7142857142857143,
0.8972972972972973,,0.8571428571428571,
0.9243243243243243,,0.7142857142857143,
0.9819819819819819,,0.5714285714285714,
0.9765765765765766,,0.7142857142857143,
0.9261261261261261,,0.7142857142857143,
0.8378378378378378,,0.8571428571428571,
0.9873873873873874,,0.5714285714285714,
0.9603603603603603,,0.7142857142857143,
0.8774774774774775,,0.7142857142857143,
0.9927927927927928,,0.5714285714285714,
0.9783783783783784,,0.5714285714285714,
0.8810810810810811,,0.7142857142857143,
0.9531531531531532,,0.7142857142857143,
0.9801801801801802,,0.7142857142857143,
0.9027027027027027,,0.7142857142857143,
0.9153153153153153,,0.5714285714285714,
0.990990990990991,,0.5714285714285714,
0.9225225225225225,,0.7142857142857143,
0.8288288288288288,,0.7142857142857143,
0.872072072072072,,0.5714285714285714,
0.8396396396396396,,0.5714285714285714,
0.8828828828828829,,0.5714285714285714,
0.9207207207207208,,0.7142857142857143,
0.7711711711711712,,0.7142857142857143,
0.9819819819819819,,0.5714285714285714,
0.9801801801801802,,0.5714285714285714,
0.8036036036036036,,0.7142857142857143,
0.9207207207207208,,0.7142857142857143,
0.9603603603603603,,0.7142857142857143,
0.9837837837837838,,0.5714285714285714,
0.9837837837837838,,0.7142857142857143,
0.8612612612612612,,0.7142857142857143,
0.9801801801801802,,0.5714285714285714,
0.8558558558558559,,0.7142857142857143,
0.918918918918919,,0.7142857142857143,
0.9045045045045045,,0.5714285714285714,
0.9873873873873874,,0.7142857142857143,
0.9279279279279279,,0.5714285714285714,
0.9783783783783784,,0.5714285714285714,
0.9783783783783784,,0.7142857142857143,
0.9225225225225225,,0.7142857142857143,
0.9855855855855856,,0.5714285714285714,
0.9819819819819819,,0.5714285714285714,
0.9513513513513514,,0.5714285714285714,
0.9009009009009009,,0.7142857142857143,
0.9873873873873874,,0.5714285714285714,
0.7621621621621621,,0.7142857142857143,
0.9441441441441442,,0.5714285714285714,
0.8162162162162162,,0.8571428571428571,
0.9873873873873874,,0.7142857142857143,
0.7585585585585586,,0.7142857142857143,
0.863063063063063,,0.7142857142857143,
