,0
average_neighbour_degree,0.8461538461538461
betweenness_centrality,0.47692307692307695
closeness_centrality,0.46153846153846156
clustering,0.5230769230769231
degree,0.4461538461538462
degree_centrality,0.5538461538461539
has_feedback_path,0.5230769230769231
katz,0.6153846153846154
load_centrality,0.49230769230769234
outdegree,0.5384615384615384
pagerank,0.47692307692307695
euclidean_score,0.8153846153846154
fastRELIC_score,0.6
