,0
average_neighbour_degree,0.5692307692307692
betweenness_centrality,0.46153846153846156
closeness_centrality,0.4153846153846154
clustering,0.4
degree,0.3230769230769231
degree_centrality,0.4461538461538462
has_feedback_path,0.3230769230769231
katz,0.49230769230769234
load_centrality,0.49230769230769234
outdegree,0.3230769230769231
pagerank,0.47692307692307695
