euclidean_accuracy,euclidean_average,State_Register_accuracy,State_Register_average
0.990990990990991,0.9683783783783785,0.5714285714285714,0.6971428571428572
0.9873873873873874,,0.42857142857142855,
0.9855855855855856,,0.0,
0.972972972972973,,0.8571428571428571,
0.990990990990991,,0.5714285714285714,
0.9855855855855856,,0.8571428571428571,
0.9657657657657658,,0.7142857142857143,
0.9873873873873874,,0.5714285714285714,
0.9891891891891892,,0.7142857142857143,
0.9567567567567568,,1.0,
0.9135135135135135,,1.0,
0.9855855855855856,,0.0,
0.9891891891891892,,0.2857142857142857,
0.9891891891891892,,0.42857142857142855,
0.9855855855855856,,0.2857142857142857,
0.9837837837837838,,0.14285714285714285,
0.990990990990991,,0.5714285714285714,
0.9261261261261261,,0.8571428571428571,
0.9801801801801802,,0.8571428571428571,
0.9225225225225225,,0.42857142857142855,
0.9891891891891892,,0.8571428571428571,
0.9819819819819819,,1.0,
0.9495495495495495,,0.8571428571428571,
0.9225225225225225,,1.0,
0.9531531531531532,,1.0,
0.9819819819819819,,0.7142857142857143,
0.9171171171171171,,1.0,
0.9855855855855856,,0.42857142857142855,
0.9261261261261261,,1.0,
0.9891891891891892,,0.7142857142857143,
0.9891891891891892,,0.2857142857142857,
0.9495495495495495,,1.0,
0.9351351351351351,,0.8571428571428571,
0.9819819819819819,,1.0,
0.9873873873873874,,0.8571428571428571,
0.9891891891891892,,0.5714285714285714,
0.9711711711711711,,0.2857142857142857,
0.9441441441441442,,0.8571428571428571,
0.9135135135135135,,1.0,
0.9837837837837838,,0.8571428571428571,
0.9891891891891892,,0.2857142857142857,
0.9891891891891892,,0.42857142857142855,
0.9819819819819819,,0.8571428571428571,
0.9837837837837838,,0.42857142857142855,
0.9477477477477477,,0.8571428571428571,
0.9243243243243243,,1.0,
0.9873873873873874,,0.7142857142857143,
0.9711711711711711,,0.8571428571428571,
0.9873873873873874,,0.8571428571428571,
0.9873873873873874,,0.8571428571428571,
0.9837837837837838,,0.5714285714285714,
0.990990990990991,,1.0,
0.9045045045045045,,1.0,
0.9891891891891892,,0.7142857142857143,
0.9945945945945946,,1.0,
0.9783783783783784,,0.2857142857142857,
0.963963963963964,,0.8571428571428571,
0.9423423423423424,,0.5714285714285714,
0.9333333333333333,,1.0,
0.9891891891891892,,0.42857142857142855,
0.990990990990991,,0.42857142857142855,
0.9873873873873874,,1.0,
0.9927927927927928,,0.7142857142857143,
0.9891891891891892,,0.7142857142857143,
0.9891891891891892,,0.7142857142857143,
0.9945945945945946,,0.8571428571428571,
0.9801801801801802,,0.42857142857142855,
0.990990990990991,,0.42857142857142855,
0.9135135135135135,,0.5714285714285714,
0.990990990990991,,0.2857142857142857,
0.9225225225225225,,0.5714285714285714,
0.9873873873873874,,0.5714285714285714,
0.872072072072072,,1.0,
0.8774774774774775,,1.0,
0.9927927927927928,,0.7142857142857143,
0.9783783783783784,,0.5714285714285714,
0.9855855855855856,,0.14285714285714285,
0.9927927927927928,,0.8571428571428571,
0.9891891891891892,,0.42857142857142855,
0.9837837837837838,,0.5714285714285714,
0.990990990990991,,1.0,
0.9369369369369369,,0.7142857142857143,
0.9873873873873874,,0.5714285714285714,
0.9891891891891892,,0.7142857142857143,
0.9837837837837838,,0.8571428571428571,
0.9135135135135135,,1.0,
0.9891891891891892,,0.2857142857142857,
0.9567567567567568,,0.7142857142857143,
0.9207207207207208,,1.0,
0.9873873873873874,,0.8571428571428571,
0.9243243243243243,,1.0,
0.9873873873873874,,0.5714285714285714,
0.9927927927927928,,0.7142857142857143,
0.9243243243243243,,0.5714285714285714,
0.990990990990991,,0.8571428571428571,
0.9855855855855856,,0.8571428571428571,
0.9891891891891892,,0.42857142857142855,
0.9567567567567568,,0.7142857142857143,
0.9243243243243243,,1.0,
0.963963963963964,,0.8571428571428571,
