,0
average_neighbour_degree,1.3266675304844322
betweenness_centrality,1.2315357770630873
closeness_centrality,1.1391078311330314
clustering,1.1001863669446035
degree,1.2086624079242436
degree_centrality,1.202639171020555
has_feedback_path,1.147245183827205
katz,1.1105589330738164
load_centrality,1.2689867256394138
outdegree,1.2279254258544647
pagerank,1.2009853356516602
fastRELIC,1.4475100343776315
