,0
average_neighbour_degree,0.49230769230769234
betweenness_centrality,0.27692307692307694
closeness_centrality,0.36923076923076925
clustering,0.18461538461538463
degree,0.15384615384615385
degree_centrality,0.4461538461538462
has_feedback_path,0.12307692307692308
katz,0.4
load_centrality,0.26153846153846155
outdegree,0.18461538461538463
pagerank,0.3230769230769231
fastRELIC,0.7692307692307693
