,0
average_neighbour_degree,0.49230769230769234
betweenness_centrality,0.38461538461538464
closeness_centrality,0.36923076923076925
clustering,0.23076923076923078
degree,0.24615384615384617
degree_centrality,0.46153846153846156
has_feedback_path,0.26153846153846155
katz,0.4153846153846154
load_centrality,0.36923076923076925
outdegree,0.24615384615384617
pagerank,0.38461538461538464
fastRELIC,0.8
