,0
average_neighbour_degree,0.6
betweenness_centrality,0.6461538461538462
closeness_centrality,0.8461538461538461
clustering,0.5076923076923077
degree,0.5384615384615384
degree_centrality,0.6461538461538462
has_feedback_path,0.5076923076923077
katz,0.7076923076923077
load_centrality,0.6461538461538462
outdegree,0.5384615384615384
pagerank,0.5846153846153846
Euclidean,0.6153846153846154
fastRELIC_score,0.6461538461538462
