,0
average_neighbour_degree,0.6153846153846154
betweenness_centrality,0.35384615384615387
closeness_centrality,0.5076923076923077
clustering,0.26153846153846155
degree,0.2
degree_centrality,0.38461538461538464
has_feedback_path,0.18461538461538463
katz,0.5692307692307692
load_centrality,0.35384615384615387
outdegree,0.15384615384615385
pagerank,0.36923076923076925
Euclidean,0.3230769230769231
fastRELIC_score,0.5230769230769231
