,0
average_neighbour_degree,0.9692307692307692
betweenness_centrality,0.5846153846153846
closeness_centrality,0.8923076923076924
clustering,0.8307692307692308
degree,0.7076923076923077
degree_centrality,0.6923076923076923
has_feedback_path,0.46153846153846156
katz,0.8923076923076924
load_centrality,0.6153846153846154
outdegree,0.7230769230769231
pagerank,0.6615384615384615
similarity__score,1.0
