,0
average_neighbour_degree,1.0
betweenness_centrality,0.7692307692307693
closeness_centrality,0.9692307692307692
clustering,0.8153846153846154
degree,0.6307692307692307
degree_centrality,0.8
has_feedback_path,0.4153846153846154
katz,0.9076923076923077
load_centrality,0.46153846153846156
outdegree,0.6307692307692307
pagerank,0.9076923076923077
