unmodified_accuracy,unmodified_average,State_Register_accuracy,State_Register_average
0.9873873873873874,0.9767207207207207,0.42857142857142855,0.3285714285714285
0.990990990990991,,0.42857142857142855,
0.9873873873873874,,0.42857142857142855,
0.9441441441441442,,0.8571428571428571,
0.9837837837837838,,0.14285714285714285,
0.9765765765765766,,0.14285714285714285,
0.9855855855855856,,0.42857142857142855,
0.9837837837837838,,0.7142857142857143,
0.9873873873873874,,0.42857142857142855,
0.9837837837837838,,0.5714285714285714,
0.9531531531531532,,0.42857142857142855,
0.9783783783783784,,0.42857142857142855,
0.9837837837837838,,0.14285714285714285,
0.9801801801801802,,0.42857142857142855,
0.9513513513513514,,0.7142857142857143,
0.9513513513513514,,0.7142857142857143,
0.9819819819819819,,0.14285714285714285,
0.9531531531531532,,0.42857142857142855,
0.9855855855855856,,0.42857142857142855,
0.9837837837837838,,0.0,
0.9855855855855856,,0.14285714285714285,
0.9837837837837838,,0.0,
0.9603603603603603,,0.42857142857142855,
0.9873873873873874,,0.5714285714285714,
0.9891891891891892,,0.42857142857142855,
0.9819819819819819,,0.2857142857142857,
0.9855855855855856,,0.0,
0.9783783783783784,,0.42857142857142855,
0.9837837837837838,,0.14285714285714285,
0.9837837837837838,,0.0,
0.9855855855855856,,0.0,
0.9441441441441442,,0.42857142857142855,
0.9315315315315316,,0.7142857142857143,
0.9261261261261261,,0.7142857142857143,
0.9855855855855856,,0.0,
0.9855855855855856,,0.0,
0.9837837837837838,,0.14285714285714285,
0.9369369369369369,,0.7142857142857143,
0.9855855855855856,,0.2857142857142857,
0.9855855855855856,,0.0,
0.9855855855855856,,0.7142857142857143,
0.9855855855855856,,0.42857142857142855,
0.972972972972973,,0.8571428571428571,
0.9513513513513514,,0.5714285714285714,
0.9855855855855856,,0.0,
0.9855855855855856,,0.42857142857142855,
0.9207207207207208,,0.7142857142857143,
0.9837837837837838,,0.0,
0.9855855855855856,,0.5714285714285714,
0.9873873873873874,,0.2857142857142857,
0.9531531531531532,,0.2857142857142857,
0.9801801801801802,,0.0,
0.9855855855855856,,0.0,
0.9837837837837838,,0.0,
0.9873873873873874,,0.14285714285714285,
0.9873873873873874,,0.2857142857142857,
0.9891891891891892,,0.2857142857142857,
0.9819819819819819,,0.0,
0.9837837837837838,,0.14285714285714285,
0.9765765765765766,,0.42857142857142855,
0.9531531531531532,,0.42857142857142855,
0.990990990990991,,0.42857142857142855,
0.9297297297297298,,0.7142857142857143,
0.9855855855855856,,0.14285714285714285,
0.9873873873873874,,0.2857142857142857,
0.9297297297297298,,0.7142857142857143,
0.9891891891891892,,0.42857142857142855,
0.9801801801801802,,0.42857142857142855,
0.9765765765765766,,0.42857142857142855,
0.9837837837837838,,0.42857142857142855,
0.9495495495495495,,0.42857142857142855,
0.9837837837837838,,0.14285714285714285,
0.9855855855855856,,0.42857142857142855,
0.9855855855855856,,0.2857142857142857,
0.9837837837837838,,0.14285714285714285,
0.9873873873873874,,0.2857142857142857,
0.9855855855855856,,0.0,
0.9855855855855856,,0.0,
0.9891891891891892,,0.5714285714285714,
0.9855855855855856,,0.0,
0.9873873873873874,,0.5714285714285714,
0.9819819819819819,,0.14285714285714285,
0.9837837837837838,,0.2857142857142857,
0.9855855855855856,,0.14285714285714285,
0.9855855855855856,,0.0,
0.954954954954955,,0.7142857142857143,
0.9819819819819819,,0.2857142857142857,
0.9855855855855856,,0.0,
0.9855855855855856,,0.7142857142857143,
0.9855855855855856,,0.0,
0.9855855855855856,,0.0,
0.9855855855855856,,0.0,
0.9855855855855856,,0.2857142857142857,
0.9873873873873874,,0.42857142857142855,
0.9891891891891892,,0.2857142857142857,
0.9891891891891892,,0.2857142857142857,
0.9621621621621622,,0.7142857142857143,
0.9855855855855856,,0.0,
0.9693693693693693,,0.7142857142857143,
0.9495495495495495,,0.5714285714285714,
