mixed_accuracy,mixed_average,State_Register_accuracy,State_Register_average
0.609375,0.699375,0.5531914893617021,0.6851063829787236
0.65625,,0.5319148936170213,
0.609375,,0.48936170212765956,
0.65625,,0.6808510638297872,
0.765625,,0.8297872340425532,
0.765625,,0.7021276595744681,
0.671875,,0.5957446808510638,
0.609375,,0.5531914893617021,
0.671875,,0.7021276595744681,
0.609375,,0.5106382978723404,
0.71875,,0.7659574468085106,
0.734375,,0.7872340425531915,
0.78125,,0.851063829787234,
0.71875,,0.7446808510638298,
0.625,,0.48936170212765956,
0.671875,,0.6170212765957447,
0.671875,,0.7021276595744681,
0.71875,,0.7659574468085106,
0.703125,,0.7446808510638298,
0.703125,,0.6382978723404256,
0.78125,,0.8297872340425532,
0.78125,,0.7021276595744681,
0.671875,,0.7021276595744681,
0.734375,,0.6382978723404256,
0.703125,,0.7446808510638298,
0.703125,,0.7446808510638298,
0.734375,,0.723404255319149,
0.6875,,0.723404255319149,
0.765625,,0.8297872340425532,
0.671875,,0.7021276595744681,
0.71875,,0.7659574468085106,
0.734375,,0.7446808510638298,
0.5625,,0.40425531914893614,
0.6875,,0.723404255319149,
0.78125,,0.851063829787234,
0.796875,,0.7872340425531915,
0.734375,,0.7872340425531915,
0.75,,0.7446808510638298,
0.75,,0.7659574468085106,
0.65625,,0.5957446808510638,
0.75,,0.8085106382978723,
0.6875,,0.723404255319149,
0.8125,,0.7872340425531915,
0.5625,,0.46808510638297873,
0.640625,,0.5106382978723404,
0.703125,,0.7446808510638298,
0.609375,,0.5319148936170213,
0.671875,,0.7021276595744681,
0.765625,,0.8297872340425532,
0.703125,,0.7446808510638298,
0.625,,0.5106382978723404,
0.703125,,0.5957446808510638,
0.71875,,0.7659574468085106,
0.78125,,0.851063829787234,
0.59375,,0.5106382978723404,
0.65625,,0.574468085106383,
0.6875,,0.723404255319149,
0.734375,,0.7021276595744681,
0.703125,,0.7446808510638298,
0.6875,,0.6808510638297872,
0.78125,,0.7446808510638298,
0.5625,,0.40425531914893614,
0.796875,,0.8297872340425532,
0.796875,,0.8297872340425532,
0.65625,,0.5531914893617021,
0.796875,,0.8723404255319149,
0.671875,,0.6170212765957447,
0.625,,0.5531914893617021,
0.609375,,0.46808510638297873,
0.671875,,0.5531914893617021,
0.765625,,0.8297872340425532,
0.75,,0.7446808510638298,
0.5625,,0.5106382978723404,
0.734375,,0.7021276595744681,
0.578125,,0.574468085106383,
0.625,,0.5319148936170213,
0.78125,,0.851063829787234,
0.796875,,0.7872340425531915,
0.765625,,0.8297872340425532,
0.78125,,0.851063829787234,
0.796875,,0.851063829787234,
0.609375,,0.5531914893617021,
0.71875,,0.6808510638297872,
0.75,,0.723404255319149,
0.703125,,0.723404255319149,
0.546875,,0.5106382978723404,
0.5625,,0.40425531914893614,
0.765625,,0.8085106382978723,
0.75,,0.7872340425531915,
0.546875,,0.3829787234042553,
0.703125,,0.723404255319149,
0.640625,,0.5106382978723404,
0.75,,0.6808510638297872,
0.71875,,0.7659574468085106,
0.796875,,0.8723404255319149,
0.71875,,0.723404255319149,
0.765625,,0.8297872340425532,
0.703125,,0.6382978723404256,
0.671875,,0.6595744680851063,
0.734375,,0.7659574468085106,
