round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neurons,last_activation,loss,optimizer
1,0.4454431935767792,0.88008803,0.26485033242069944,0.9959184,relu,10,0.0,1,5,1,163,sigmoid,binary_crossentropy,RMSprop
1,0.4894459962648134,0.8877888,0.19514204166373428,0.9959184,relu,10,0.0,1,5,1,163,sigmoid,sparse_categorical_crossentropy,adam
1,0.4425652502032921,0.8668867,0.17528763732739858,0.9959184,relu,10,0.0,1,5,1,163,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.40148281569134675,0.8789879,0.19475187870616817,0.9959184,relu,10,0.0,1,5,1,189,sigmoid,binary_crossentropy,adam
1,0.36906386820068715,0.88448846,0.29257144033908844,0.9877551,relu,10,0.0,1,5,1,189,sigmoid,binary_crossentropy,RMSprop
1,0.45148242833000596,0.8822882,0.26021865922577525,0.9959184,relu,10,0.0,1,5,1,189,sigmoid,sparse_categorical_crossentropy,adam
1,0.37050986801437025,0.88008803,0.38919693474866907,0.9959184,relu,10,0.0,1,5,1,189,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.422054405833366,0.85148513,0.1877182126045227,0.9959184,relu,10,0.0,1,5,1,215,sigmoid,binary_crossentropy,adam
1,0.3779936429068069,0.88448846,0.2983169890179926,0.9959184,relu,10,0.0,1,5,1,215,sigmoid,binary_crossentropy,RMSprop
1,0.3968648972159827,0.8888889,0.11646773993056647,0.9959184,relu,10,0.0,1,5,1,215,sigmoid,sparse_categorical_crossentropy,adam
1,0.35923278153893445,0.8855886,0.2581322988381191,0.9959184,relu,10,0.0,1,5,1,215,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.44891768077550287,0.889989,0.21820788161486995,0.9959184,relu,10,0.0,1,5,1,242,sigmoid,binary_crossentropy,adam
1,0.40309968457953765,0.8822882,0.1374148987993902,0.9959184,relu,10,0.0,1,5,1,242,sigmoid,binary_crossentropy,RMSprop
1,0.4194341389210311,0.8789879,0.34831875441025717,0.9959184,relu,10,0.0,1,5,1,242,sigmoid,sparse_categorical_crossentropy,adam
1,0.3323406923656548,0.88668865,0.2569691750163935,0.9959184,relu,10,0.0,1,5,1,242,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.4197327151845391,0.8536854,0.3910422288641638,0.9959184,relu,10,0.0,1,5,1,268,sigmoid,binary_crossentropy,adam
1,0.3813089504592096,0.88668865,0.14076545606462323,0.9959184,relu,10,0.0,1,5,1,268,sigmoid,binary_crossentropy,RMSprop
1,0.3265072272719592,0.8888889,0.20684118424447215,0.9959184,relu,10,0.0,1,5,1,268,sigmoid,sparse_categorical_crossentropy,adam
1,0.36870686260714913,0.8778878,0.21473523423227728,0.9959184,relu,10,0.0,1,5,1,268,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.40899799213354343,0.8811881,0.12706907443246063,0.9959184,relu,10,0.0,1,5,1,294,sigmoid,binary_crossentropy,adam
1,0.3563648080832363,0.8822882,0.31927862459299516,0.9959184,relu,10,0.0,1,5,1,294,sigmoid,binary_crossentropy,RMSprop
1,0.3912254940919226,0.8888889,0.18063007652455446,0.9959184,relu,10,0.0,1,5,1,294,sigmoid,sparse_categorical_crossentropy,adam
1,0.39434591107832717,0.8789879,0.12352094160658973,0.9959184,relu,10,0.0,1,5,1,294,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3741814277910426,0.86248624,0.19395199235604735,0.9959184,relu,10,0.0,1,5,1,321,sigmoid,binary_crossentropy,adam
1,0.30520384899689945,0.88668865,0.23219274197305953,0.9959184,relu,10,0.0,1,5,1,321,sigmoid,binary_crossentropy,RMSprop
1,0.34167314392111875,0.89989,0.14690330339481636,0.9918367,relu,10,0.0,1,5,1,321,sigmoid,sparse_categorical_crossentropy,adam
1,0.3212246122893983,0.88338834,0.10976433921225216,0.9959184,relu,10,0.0,1,5,1,321,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.46267228043249864,0.89438945,0.3305388150774703,0.8857143,relu,10,0.0,1,5,1,347,sigmoid,binary_crossentropy,adam
1,0.3773461034884154,0.89989,0.31581986330601636,0.922449,relu,10,0.0,1,5,1,347,sigmoid,binary_crossentropy,RMSprop
1,0.4307249658408076,0.88338834,0.18560047135973462,0.9959184,relu,10,0.0,1,5,1,347,sigmoid,sparse_categorical_crossentropy,adam
1,0.34860890213609136,0.8877888,0.34012793703955047,0.9959184,relu,10,0.0,1,5,1,347,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.38363539134905283,0.8822882,0.45951184083004387,0.9959184,relu,10,0.0,1,5,1,373,sigmoid,binary_crossentropy,adam
1,0.28969227705392636,0.90759075,0.21725457994153305,0.9183673,relu,10,0.0,1,5,1,373,sigmoid,binary_crossentropy,RMSprop
1,0.4655204077463339,0.88448846,0.24477632556642806,0.9959184,relu,10,0.0,1,5,1,373,sigmoid,sparse_categorical_crossentropy,adam
1,0.4176649881242001,0.88448846,0.28519983741701865,0.9959184,relu,10,0.0,1,5,1,373,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.6766182959276458,0.8745875,0.6507668969582538,0.9959184,relu,10,0.0,1,5,5,5,sigmoid,binary_crossentropy,adam
1,0.6285889706727039,0.8118812,0.5002945588559521,1.0,relu,10,0.0,1,5,5,5,sigmoid,binary_crossentropy,RMSprop
1,0.6769965350693471,0.8888889,0.6514693717567288,0.9959184,relu,10,0.0,1,5,5,5,sigmoid,sparse_categorical_crossentropy,adam
1,0.5049234143774896,0.8888889,0.3235660791397095,0.9959184,relu,10,0.0,1,5,5,5,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3297787546123838,0.90539056,0.15287039533485564,0.9959184,relu,10,0.0,1,5,5,31,sigmoid,binary_crossentropy,adam
1,0.35004077111632126,0.8888889,0.3490922244227662,0.9959184,relu,10,0.0,1,5,5,31,sigmoid,binary_crossentropy,RMSprop
1,0.3597096462126481,0.8855886,0.25401821732521057,0.9959184,relu,10,0.0,1,5,5,31,sigmoid,sparse_categorical_crossentropy,adam
1,0.33237179905602376,0.8789879,0.16963023101264724,0.9959184,relu,10,0.0,1,5,5,31,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.36816392170943574,0.87568754,0.26665948042455984,0.9959184,relu,10,0.0,1,5,5,57,sigmoid,binary_crossentropy,adam
1,0.28272195398086236,0.8888889,0.20708435496353372,0.9959184,relu,10,0.0,1,5,5,57,sigmoid,binary_crossentropy,RMSprop
1,0.3843377441233403,0.87348735,0.12830502516397024,0.9918367,relu,10,0.0,1,5,5,57,sigmoid,sparse_categorical_crossentropy,adam
1,0.34725561585560094,0.8888889,0.393076235542492,0.9959184,relu,10,0.0,1,5,5,57,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.31725177535227816,0.9031903,0.27803487663527915,0.7714286,relu,10,0.0,1,5,5,84,sigmoid,binary_crossentropy,adam
1,0.23803647976815373,0.90869087,0.6091337297396477,0.6897959,relu,10,0.0,1,5,5,84,sigmoid,binary_crossentropy,RMSprop
1,0.2857741356773017,0.9130913,0.3870760953429212,0.722449,relu,10,0.0,1,5,5,84,sigmoid,sparse_categorical_crossentropy,adam
1,0.21179015737598633,0.90759075,0.3140482392918784,0.722449,relu,10,0.0,1,5,5,84,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.30570085275389575,0.8932893,0.25452346795675707,0.9918367,relu,10,0.0,1,5,5,110,sigmoid,binary_crossentropy,adam
1,0.2399454296200779,0.9207921,0.41222402058085617,0.722449,relu,10,0.0,1,5,5,110,sigmoid,binary_crossentropy,RMSprop
1,0.3457658929613033,0.8855886,0.33536964533280356,1.0,relu,10,0.0,1,5,5,110,sigmoid,sparse_categorical_crossentropy,adam
1,0.25434545081619037,0.91749173,0.17692497500684112,0.9346939,relu,10,0.0,1,5,5,110,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.29563458845822593,0.9009901,0.25404313845293863,0.9877551,relu,10,0.0,1,5,5,136,sigmoid,binary_crossentropy,adam
1,0.22246708920864824,0.91749173,0.048861907589934146,0.97959185,relu,10,0.0,1,5,5,136,sigmoid,binary_crossentropy,RMSprop
1,0.30987541775687366,0.8910891,0.36278525815934554,0.922449,relu,10,0.0,1,5,5,136,sigmoid,sparse_categorical_crossentropy,adam
1,0.2153684558778206,0.8954896,0.238010376064601,0.9959184,relu,10,0.0,1,5,5,136,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.2687568478921492,0.8822882,0.43993125525208154,0.67755103,relu,10,0.0,1,5,5,163,sigmoid,binary_crossentropy,adam
1,0.21035059623556504,0.92189217,0.4015166791897191,0.6857143,relu,10,0.0,1,5,5,163,sigmoid,binary_crossentropy,RMSprop
1,0.22477159057291762,0.9163916,0.5638700670999836,0.5469388,relu,10,0.0,1,5,5,163,sigmoid,sparse_categorical_crossentropy,adam
1,0.29793335871342713,0.88448846,0.085795565250455,0.9918367,relu,10,0.0,1,5,5,163,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3080105177814303,0.9020902,0.5005513836382603,0.67346936,relu,10,0.0,1,5,5,189,sigmoid,binary_crossentropy,adam
1,0.25310428835742577,0.9328933,0.10161082112194797,0.9632653,relu,10,0.0,1,5,5,189,sigmoid,binary_crossentropy,RMSprop
1,0.2763229611199616,0.8987899,0.08100744807256424,0.9918367,relu,10,0.0,1,5,5,189,sigmoid,sparse_categorical_crossentropy,adam
1,0.24056744396414279,0.92849284,0.3580915254280292,0.70612246,relu,10,0.0,1,5,5,189,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.2126124689306634,0.9207921,0.31346798889915845,0.71020406,relu,10,0.0,1,5,5,215,sigmoid,binary_crossentropy,adam
1,0.2642759533969909,0.88668865,0.5127983677143954,0.6612245,relu,10,0.0,1,5,5,215,sigmoid,binary_crossentropy,RMSprop
1,0.28966934788912974,0.90869087,0.41190472384085075,0.75918365,relu,10,0.0,1,5,5,215,sigmoid,sparse_categorical_crossentropy,adam
1,0.1946444913328588,0.92629266,0.570226982551002,0.6612245,relu,10,0.0,1,5,5,215,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.2840353679711079,0.88008803,0.43279304066482854,0.9959184,relu,10,0.0,1,5,5,242,sigmoid,binary_crossentropy,adam
1,0.25027749440310026,0.8855886,0.3704007770238651,0.6979592,relu,10,0.0,1,5,5,242,sigmoid,binary_crossentropy,RMSprop
1,0.3197291798078188,0.8888889,0.03326434552048234,0.9959184,relu,10,0.0,1,5,5,242,sigmoid,sparse_categorical_crossentropy,adam
