fastRELIC_accuracy,fastRELIC_average,State_Register_accuracy,State_Register_average
0.9873873873873874,0.9870450450450451,0.0,0.0
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9837837837837838,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9783783783783784,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9855855855855856,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9819819819819819,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9783783783783784,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9819819819819819,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
0.9873873873873874,,0.0,
