unmodified_accuracy,unmodified_average,State_Register_accuracy,State_Register_average
0.9855855855855856,0.9786486486486488,0.2857142857142857,0.33428571428571424
0.9351351351351351,,0.7142857142857143,
0.9369369369369369,,0.7142857142857143,
0.9891891891891892,,0.2857142857142857,
0.9855855855855856,,0.0,
0.9855855855855856,,0.0,
0.9873873873873874,,0.14285714285714285,
0.9873873873873874,,0.0,
0.9891891891891892,,0.5714285714285714,
0.9531531531531532,,0.42857142857142855,
0.9855855855855856,,0.5714285714285714,
0.9837837837837838,,0.0,
0.9837837837837838,,0.14285714285714285,
0.9873873873873874,,0.2857142857142857,
0.9819819819819819,,0.7142857142857143,
0.990990990990991,,0.42857142857142855,
0.9837837837837838,,0.42857142857142855,
0.9837837837837838,,0.2857142857142857,
0.9801801801801802,,0.7142857142857143,
0.963963963963964,,0.5714285714285714,
0.9873873873873874,,0.42857142857142855,
0.9765765765765766,,0.2857142857142857,
0.9837837837837838,,0.0,
0.9783783783783784,,0.42857142857142855,
0.9891891891891892,,0.2857142857142857,
0.9819819819819819,,0.14285714285714285,
0.9837837837837838,,0.0,
0.9855855855855856,,0.14285714285714285,
0.9621621621621622,,0.7142857142857143,
0.990990990990991,,0.42857142857142855,
0.9873873873873874,,0.0,
0.9891891891891892,,0.2857142857142857,
0.9855855855855856,,0.5714285714285714,
0.9405405405405406,,0.7142857142857143,
0.9801801801801802,,0.0,
0.9855855855855856,,0.42857142857142855,
0.9837837837837838,,0.0,
0.9801801801801802,,0.14285714285714285,
0.9855855855855856,,0.14285714285714285,
0.9027027027027027,,0.7142857142857143,
0.9891891891891892,,0.42857142857142855,
0.9855855855855856,,0.0,
0.9765765765765766,,0.42857142857142855,
0.9837837837837838,,0.14285714285714285,
0.9819819819819819,,0.14285714285714285,
0.9405405405405406,,0.5714285714285714,
0.9837837837837838,,0.0,
0.9585585585585585,,0.7142857142857143,
0.9891891891891892,,0.7142857142857143,
0.9369369369369369,,0.7142857142857143,
0.9801801801801802,,0.5714285714285714,
0.9873873873873874,,0.7142857142857143,
0.9873873873873874,,0.2857142857142857,
0.9819819819819819,,0.14285714285714285,
0.9801801801801802,,0.7142857142857143,
0.9855855855855856,,0.0,
0.9891891891891892,,0.2857142857142857,
0.9837837837837838,,0.0,
0.990990990990991,,0.42857142857142855,
0.9873873873873874,,0.42857142857142855,
0.9873873873873874,,0.5714285714285714,
0.9837837837837838,,0.0,
0.9819819819819819,,0.5714285714285714,
0.9873873873873874,,0.5714285714285714,
0.9801801801801802,,0.0,
0.9891891891891892,,0.5714285714285714,
0.9891891891891892,,0.42857142857142855,
0.9855855855855856,,0.0,
0.9873873873873874,,0.0,
0.972972972972973,,0.7142857142857143,
0.972972972972973,,0.7142857142857143,
0.9873873873873874,,0.2857142857142857,
0.9837837837837838,,0.2857142857142857,
0.9873873873873874,,0.2857142857142857,
0.9855855855855856,,0.0,
0.9855855855855856,,0.0,
0.9801801801801802,,0.14285714285714285,
0.972972972972973,,0.2857142857142857,
0.9477477477477477,,0.42857142857142855,
0.9855855855855856,,0.0,
0.9891891891891892,,0.2857142857142857,
0.9873873873873874,,0.42857142857142855,
0.9855855855855856,,0.0,
0.9873873873873874,,0.7142857142857143,
0.9819819819819819,,0.14285714285714285,
0.9585585585585585,,0.5714285714285714,
0.9837837837837838,,0.0,
0.9855855855855856,,0.0,
0.9855855855855856,,0.0,
0.9891891891891892,,0.5714285714285714,
0.9153153153153153,,0.5714285714285714,
0.9837837837837838,,0.14285714285714285,
0.9513513513513514,,0.5714285714285714,
0.9513513513513514,,0.7142857142857143,
0.9837837837837838,,0.0,
0.9855855855855856,,0.42857142857142855,
0.9855855855855856,,0.5714285714285714,
0.9891891891891892,,0.5714285714285714,
0.9819819819819819,,0.42857142857142855,
0.9873873873873874,,0.2857142857142857,
